Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2II1CA,2021.12,5018.969,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2022.03,4930.616,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2022.06,5748.233,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2022.09,6381.796,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2022.12,6439.375,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2023.03,6080.105,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2023.06,6175.028,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2023.09,6220.583,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2IICA,2016.06,4063.49,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2016.09,4136.036,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2016.12,4303.676,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.03,4265.642,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.06,4374.925,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.09,4414.748,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2017.12,4670.753,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.03,4554.501,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.06,4657.224,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.09,4724.032,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2018.12,4962.357,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.03,4731.799,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.06,4861.404,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.09,4844.531,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2019.12,5110.669,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.03,4917.014,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.06,3368.629,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.09,3840.413,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2020.12,4131.547,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.03,4101.554,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.06,4559.581,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.09,4527.678,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2021.12,5018.969,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.03,4930.616,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.06,5748.233,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.09,6381.796,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2022.12,6439.375,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.03,6080.105,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.06,6175.028,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2IICA,2023.09,6220.583,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF2JJ1CA,2016.06,1970.738,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2016.09,2206.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2016.12,2125.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.03,2005.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.06,2130.263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.09,2249.979,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.12,2102.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.03,2006.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.06,2035.142,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.09,2129.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.12,2232.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.03,2129.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.06,2300.842,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.09,2321.751,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.12,2423.456,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.03,2125.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.06,1851.64,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.09,2180.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.12,2362.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.03,2202.698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.06,2290.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.09,2417.397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2021.12,2731.315,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.03,2414.98,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.06,2527.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.09,2718.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2022.12,2882.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.03,2709.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.06,2787.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2023.09,2916.883,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJCA,2016.06,1970.738,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2016.09,2206.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2016.12,2125.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.03,2005.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.06,2130.263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.09,2249.979,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2017.12,2102.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.03,2006.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.06,2035.142,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.09,2129.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2018.12,2232.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.03,2129.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.06,2300.842,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.09,2321.751,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2019.12,2423.456,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.03,2125.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.06,1851.64,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.09,2180.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2020.12,2362.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.03,2202.698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.06,2290.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.09,2417.397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2021.12,2731.315,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.03,2414.98,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.06,2527.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.09,2718.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2022.12,2882.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.03,2709.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.06,2787.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2JJCA,2023.09,2916.883,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF2LL1CA,2016.06,3666.144,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2016.09,3753.868,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2016.12,3883.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.03,3609.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.06,3755.61,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.09,3853.619,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.12,4244.373,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2018.03,3919.556,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2018.06,4239.028,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2018.09,4336.773,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2018.12,4788.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2019.03,4337.574,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2019.06,4499.564,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2019.09,4624.867,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2019.12,5075.438,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2020.03,4279.018,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2020.06,3501.964,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2020.09,4316.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2020.12,4880.191,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2021.03,4666.301,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2021.06,5017.399,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2021.09,4937.825,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2021.12,5523.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2022.03,4893.7,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2022.06,5300.058,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2022.09,5320.782,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2022.12,5417.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2023.03,4885.192,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2023.06,5276.446,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2023.09,5239.514,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LLCA,2016.06,3666.144,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF2LLCA,2016.09,3753.868,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF2LLCA,2016.12,3883.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF2LLCA,2017.03,3609.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
